Justin Bieber,pop,Adele,soul,8
Justin Bieber,pop,Rihanna,pop,8
Justin Bieber,pop,Maroon 5,rock,8
Justin Bieber,pop,Ed Sheeran,acoustic,8
Justin Bieber,pop,Lana Del Rey,indie,4
Justin Bieber,pop,Sia,pop,8
Justin Bieber,pop,Taylor Swift,country,5
Justin Bieber,pop,The Weeknd,rnb,8
Justin Bieber,pop,Radiohead,alternative,7
Justin Bieber,pop,Lady Gaga,pop,4
Justin Bieber,pop,Drake,hip-hop,7
Justin Bieber,pop,Calvin Harris,electronic,8
Justin Bieber,pop,Imagine Dragons,indie,8
Justin Bieber,pop,Katy Perry,pop,7
Justin Bieber,pop,Ariana Grande,pop,7
Justin Bieber,pop,Ellie Goulding,electronic,5
Justin Bieber,pop,Beyoncé,rnb,5
Justin Bieber,pop,Sam Smith,soul,5
Justin Bieber,pop,David Bowie,rock,4
Justin Bieber,pop,Bruno Mars,pop,6
Justin Bieber,pop,OneRepublic,rock,5
Justin Bieber,pop,Eminem,rap,4
Justin Bieber,pop,Justin Timberlake,pop,8
Justin Bieber,pop,Lorde,pop,5
Justin Bieber,pop,The Chainsmokers,electronic,5
Justin Bieber,pop,The Beatles,classic rock,7
Justin Bieber,pop,The xx,indie,4
Justin Bieber,pop,Mariah Carey,pop,2
Justin Bieber,pop,Britney Spears,pop,2
Justin Bieber,pop,Michael Jackson,pop,6
Justin Bieber,pop,Kanye West,hip-hop,4
Justin Bieber,pop,Florence + the Machine,indie,2
Justin Bieber,pop,Carly Rae Jepsen,pop,1
Justin Bieber,pop,Linkin Park,rock,5
Justin Bieber,pop,David Guetta,electronic,6
Justin Bieber,pop,Bob Dylan,folk,1
Justin Bieber,pop,Selena Gomez,pop,4
Justin Bieber,pop,Miley Cyrus,pop,1
Justin Bieber,pop,Charlie Puth,pop,4
Justin Bieber,pop,Avicii,electronic,4
Justin Bieber,pop,Shawn Mendes,pop,2
Justin Bieber,pop,Daft Punk,electronic,4
Justin Bieber,pop,Kendrick Lamar,hip-hop,3
Justin Bieber,pop,Major Lazer,electronic,6
Justin Bieber,pop,Pink Floyd,classic rock,1
Justin Bieber,pop,Led Zeppelin,classic rock,1
Justin Bieber,pop,Red Hot Chili Peppers,rock,3
Justin Bieber,pop,A.R. Rahman,bollywood,-1
Justin Bieber,pop,Queen,classic rock,5
Justin Bieber,pop,Nirvana,grunge,1
Justin Bieber,pop,U2,rock,1
Justin Bieber,pop,Green Day,punk rock,1
Justin Bieber,pop,The Rolling Stones,classic rock,1
Justin Bieber,pop,Arctic Monkeys,indie rock,3
Justin Bieber,pop,John Mayer,acoustic,2
Justin Bieber,pop,Foo Fighters,rock,1
Justin Bieber,pop,Hans Zimmer,instrumental,-1
Justin Bieber,pop,Eagles,grunge,-1
Justin Bieber,pop,Aerosmith,rock,-1
Justin Bieber,pop,Oasis,rock,4
Justin Bieber,pop,Twenty One Pilots,alternative,-1
Justin Bieber,pop,Gorillaz,alternative,1
Justin Bieber,pop,Tame Impala,psychedelic rock,1
Justin Bieber,pop,Modest Mouse,indie,-1
Justin Bieber,pop,Sufjan Stevens,indie,-1
Sam Smith,soul,Coldplay,rock,6
Sam Smith,soul,Adele,soul,6
Sam Smith,soul,Rihanna,pop,6
Sam Smith,soul,Maroon 5,rock,6
Sam Smith,soul,Ed Sheeran,acoustic,6
Sam Smith,soul,Lana Del Rey,indie,3
Sam Smith,soul,Sia,pop,6
Sam Smith,soul,Taylor Swift,country,4
Sam Smith,soul,The Weeknd,rnb,6
Sam Smith,soul,Radiohead,alternative,5
Sam Smith,soul,Lady Gaga,pop,3
Sam Smith,soul,Drake,hip-hop,6
Sam Smith,soul,Calvin Harris,electronic,6
Sam Smith,soul,Imagine Dragons,indie,6
Sam Smith,soul,Katy Perry,pop,6
Sam Smith,soul,Ariana Grande,pop,5
Sam Smith,soul,Ellie Goulding,electronic,5
Sam Smith,soul,Beyoncé,rnb,4
Sam Smith,soul,Justin Bieber,pop,5
Sam Smith,soul,David Bowie,rock,2
Sam Smith,soul,Bruno Mars,pop,5
Sam Smith,soul,OneRepublic,rock,5
Sam Smith,soul,Eminem,rap,4
Sam Smith,soul,Justin Timberlake,pop,5
Sam Smith,soul,Lorde,pop,3
Sam Smith,soul,The Chainsmokers,electronic,5
Sam Smith,soul,The Beatles,classic rock,5
Sam Smith,soul,The xx,indie,2
Sam Smith,soul,Mariah Carey,pop,2
Sam Smith,soul,Britney Spears,pop,1
Sam Smith,soul,Michael Jackson,pop,4
Sam Smith,soul,Kanye West,hip-hop,3
Sam Smith,soul,Florence + the Machine,indie,1
Sam Smith,soul,Carly Rae Jepsen,pop,1
Sam Smith,soul,Linkin Park,rock,4
Sam Smith,soul,David Guetta,electronic,5
Sam Smith,soul,Selena Gomez,pop,3
Sam Smith,soul,Miley Cyrus,pop,1
Sam Smith,soul,Charlie Puth,pop,4
Sam Smith,soul,Avicii,electronic,4
Sam Smith,soul,Shawn Mendes,pop,2
Sam Smith,soul,Daft Punk,electronic,3
Sam Smith,soul,Kendrick Lamar,hip-hop,2
Sam Smith,soul,Major Lazer,electronic,5
Sam Smith,soul,Red Hot Chili Peppers,rock,2
Sam Smith,soul,A.R. Rahman,bollywood,-1
Sam Smith,soul,Queen,classic rock,3
Sam Smith,soul,Arctic Monkeys,indie rock,2
Sam Smith,soul,John Mayer,acoustic,2
Sam Smith,soul,Foo Fighters,rock,-1
Sam Smith,soul,Eagles,grunge,-1
Sam Smith,soul,Aerosmith,rock,-1
Sam Smith,soul,Oasis,rock,2
Sam Smith,soul,Pearl Jam,grunge,-1
Sam Smith,soul,Twenty One Pilots,alternative,-1
Sam Smith,soul,Weezer,rock,-1
Sam Smith,soul,Beck,alternative,-1
Sam Smith,soul,Fleetwood Mac,classic rock,-1
Sam Smith,soul,Modest Mouse,indie,-1
Sam Smith,soul,Sufjan Stevens,indie,-1
David Bowie,rock,Coldplay,rock,15
David Bowie,rock,Adele,soul,13
David Bowie,rock,Rihanna,pop,13
David Bowie,rock,Maroon 5,rock,11
David Bowie,rock,Ed Sheeran,acoustic,11
David Bowie,rock,Lana Del Rey,indie,12
David Bowie,rock,Sia,pop,14
David Bowie,rock,Taylor Swift,country,2
David Bowie,rock,The Weeknd,rnb,13
David Bowie,rock,Radiohead,alternative,15
David Bowie,rock,Lady Gaga,pop,2
David Bowie,rock,Drake,hip-hop,12
David Bowie,rock,Calvin Harris,electronic,13
David Bowie,rock,Imagine Dragons,indie,11
David Bowie,rock,Katy Perry,pop,4
David Bowie,rock,Ariana Grande,pop,3
David Bowie,rock,Ellie Goulding,electronic,5
David Bowie,rock,Beyoncé,rnb,3
David Bowie,rock,Justin Bieber,pop,4
David Bowie,rock,Sam Smith,soul,2
David Bowie,rock,Bruno Mars,pop,3
David Bowie,rock,OneRepublic,rock,6
David Bowie,rock,Eminem,rap,10
David Bowie,rock,Justin Timberlake,pop,7
David Bowie,rock,Lorde,pop,4
David Bowie,rock,The Chainsmokers,electronic,6
David Bowie,rock,The Beatles,classic rock,15
David Bowie,rock,The xx,indie,12
David Bowie,rock,Britney Spears,pop,1
David Bowie,rock,Michael Jackson,pop,14
David Bowie,rock,Kanye West,hip-hop,4
David Bowie,rock,Florence + the Machine,indie,6
David Bowie,rock,Linkin Park,rock,10
David Bowie,rock,David Guetta,electronic,9
David Bowie,rock,Bob Dylan,folk,8
David Bowie,rock,Selena Gomez,pop,2
David Bowie,rock,Charlie Puth,pop,1
David Bowie,rock,Avicii,electronic,6
David Bowie,rock,Daft Punk,electronic,14
David Bowie,rock,Kendrick Lamar,hip-hop,4
David Bowie,rock,Major Lazer,electronic,9
David Bowie,rock,Pink Floyd,classic rock,11
David Bowie,rock,Led Zeppelin,classic rock,12
David Bowie,rock,Red Hot Chili Peppers,rock,13
David Bowie,rock,Queen,classic rock,14
David Bowie,rock,Metallica,metal,8
David Bowie,rock,Nirvana,grunge,12
David Bowie,rock,U2,rock,7
David Bowie,rock,Guns N' Roses,hard rock,4
David Bowie,rock,Green Day,punk rock,4
David Bowie,rock,The Rolling Stones,classic rock,11
David Bowie,rock,Arctic Monkeys,indie rock,9
David Bowie,rock,AC/DC,hard rock,2
David Bowie,rock,John Mayer,acoustic,2
David Bowie,rock,Foo Fighters,rock,5
David Bowie,rock,Hans Zimmer,instrumental,2
David Bowie,rock,The Doors,classic rock,4
David Bowie,rock,Oasis,rock,9
David Bowie,rock,Pearl Jam,grunge,1
David Bowie,rock,Twenty One Pilots,alternative,2
David Bowie,rock,Weezer,rock,1
David Bowie,rock,Beck,alternative,4
David Bowie,rock,Fleetwood Mac,classic rock,1
David Bowie,rock,Gorillaz,alternative,8
David Bowie,rock,Tame Impala,psychedelic rock,4
Bruno Mars,pop,Coldplay,rock,7
Bruno Mars,pop,Adele,soul,7
Bruno Mars,pop,Rihanna,pop,7
Bruno Mars,pop,Maroon 5,rock,7
Bruno Mars,pop,Ed Sheeran,acoustic,7
Bruno Mars,pop,Lana Del Rey,indie,4
Bruno Mars,pop,Sia,pop,7
Bruno Mars,pop,Taylor Swift,country,4
Bruno Mars,pop,The Weeknd,rnb,7
Bruno Mars,pop,Radiohead,alternative,6
Bruno Mars,pop,Lady Gaga,pop,4
Bruno Mars,pop,Drake,hip-hop,7
Bruno Mars,pop,Calvin Harris,electronic,7
Bruno Mars,pop,Imagine Dragons,indie,7
Bruno Mars,pop,Katy Perry,pop,6
Bruno Mars,pop,Ariana Grande,pop,6
Bruno Mars,pop,Ellie Goulding,electronic,5
Bruno Mars,pop,Beyoncé,rnb,5
Bruno Mars,pop,Justin Bieber,pop,6
Bruno Mars,pop,Sam Smith,soul,5
Bruno Mars,pop,David Bowie,rock,3
Bruno Mars,pop,OneRepublic,rock,5
Bruno Mars,pop,Eminem,rap,4
Bruno Mars,pop,Justin Timberlake,pop,7
Bruno Mars,pop,Lorde,pop,4
Bruno Mars,pop,The Chainsmokers,electronic,5
Bruno Mars,pop,The Beatles,classic rock,6
Bruno Mars,pop,The xx,indie,3
Bruno Mars,pop,Mariah Carey,pop,2
Bruno Mars,pop,Britney Spears,pop,2
Bruno Mars,pop,Michael Jackson,pop,5
Bruno Mars,pop,Kanye West,hip-hop,3
Bruno Mars,pop,Florence + the Machine,indie,1
Bruno Mars,pop,Carly Rae Jepsen,pop,1
Bruno Mars,pop,Linkin Park,rock,5
Bruno Mars,pop,David Guetta,electronic,6
Bruno Mars,pop,Bob Dylan,folk,1
Bruno Mars,pop,Selena Gomez,pop,3
Bruno Mars,pop,Miley Cyrus,pop,1
Bruno Mars,pop,Charlie Puth,pop,4
Bruno Mars,pop,Avicii,electronic,4
Bruno Mars,pop,Shawn Mendes,pop,2
Bruno Mars,pop,Daft Punk,electronic,3
Bruno Mars,pop,Kendrick Lamar,hip-hop,1
Bruno Mars,pop,Major Lazer,electronic,6
Bruno Mars,pop,Pink Floyd,classic rock,1
Bruno Mars,pop,Led Zeppelin,classic rock,1
Bruno Mars,pop,Red Hot Chili Peppers,rock,3
Bruno Mars,pop,Queen,classic rock,4
Bruno Mars,pop,Nirvana,grunge,1
Bruno Mars,pop,U2,rock,1
Bruno Mars,pop,Green Day,punk rock,2
Bruno Mars,pop,The Rolling Stones,classic rock,1
Bruno Mars,pop,Arctic Monkeys,indie rock,3
Bruno Mars,pop,John Mayer,acoustic,3
Bruno Mars,pop,Foo Fighters,rock,1
Bruno Mars,pop,Oasis,rock,4
Bruno Mars,pop,Pearl Jam,grunge,1
Bruno Mars,pop,Weezer,rock,-1
Bruno Mars,pop,Beck,alternative,-1
Bruno Mars,pop,Fleetwood Mac,classic rock,-1
Bruno Mars,pop,Modest Mouse,indie,-1
Bruno Mars,pop,Sufjan Stevens,indie,-1
OneRepublic,rock,Coldplay,rock,9
OneRepublic,rock,Adele,soul,9
OneRepublic,rock,Rihanna,pop,9
OneRepublic,rock,Maroon 5,rock,9
OneRepublic,rock,Ed Sheeran,acoustic,9
OneRepublic,rock,Lana Del Rey,indie,7
OneRepublic,rock,Sia,pop,9
OneRepublic,rock,Taylor Swift,country,5
OneRepublic,rock,The Weeknd,rnb,9
OneRepublic,rock,Radiohead,alternative,9
OneRepublic,rock,Lady Gaga,pop,3
OneRepublic,rock,Drake,hip-hop,9
OneRepublic,rock,Calvin Harris,electronic,9
OneRepublic,rock,Imagine Dragons,indie,8
OneRepublic,rock,Katy Perry,pop,6
OneRepublic,rock,Ariana Grande,pop,5
OneRepublic,rock,Ellie Goulding,electronic,8
OneRepublic,rock,Beyoncé,rnb,3
OneRepublic,rock,Justin Bieber,pop,5
OneRepublic,rock,Sam Smith,soul,5
OneRepublic,rock,David Bowie,rock,6
OneRepublic,rock,Bruno Mars,pop,5
OneRepublic,rock,Eminem,rap,7
OneRepublic,rock,Justin Timberlake,pop,7
OneRepublic,rock,Lorde,pop,4
OneRepublic,rock,The Chainsmokers,electronic,9
OneRepublic,rock,The Beatles,classic rock,9
OneRepublic,rock,The xx,indie,4
OneRepublic,rock,Mariah Carey,pop,2
OneRepublic,rock,Britney Spears,pop,1
OneRepublic,rock,Michael Jackson,pop,7
OneRepublic,rock,Kanye West,hip-hop,3
OneRepublic,rock,Florence + the Machine,indie,2
OneRepublic,rock,Carly Rae Jepsen,pop,1
OneRepublic,rock,Linkin Park,rock,8
OneRepublic,rock,David Guetta,electronic,8
OneRepublic,rock,Bob Dylan,folk,2
OneRepublic,rock,Selena Gomez,pop,4
OneRepublic,rock,Miley Cyrus,pop,1
OneRepublic,rock,Charlie Puth,pop,4
OneRepublic,rock,Avicii,electronic,6
OneRepublic,rock,Shawn Mendes,pop,2
OneRepublic,rock,Daft Punk,electronic,7
OneRepublic,rock,Kendrick Lamar,hip-hop,2
OneRepublic,rock,Major Lazer,electronic,6
OneRepublic,rock,Pink Floyd,classic rock,4
OneRepublic,rock,Led Zeppelin,classic rock,4
OneRepublic,rock,Red Hot Chili Peppers,rock,6
OneRepublic,rock,Queen,classic rock,7
OneRepublic,rock,Metallica,metal,4
OneRepublic,rock,Nirvana,grunge,4
OneRepublic,rock,U2,rock,2
OneRepublic,rock,Guns N' Roses,hard rock,3
OneRepublic,rock,Green Day,punk rock,2
OneRepublic,rock,The Rolling Stones,classic rock,3
OneRepublic,rock,Arctic Monkeys,indie rock,5
OneRepublic,rock,AC/DC,hard rock,1
OneRepublic,rock,John Mayer,acoustic,4
OneRepublic,rock,Foo Fighters,rock,2
OneRepublic,rock,Hans Zimmer,instrumental,2
OneRepublic,rock,The Doors,classic rock,1
OneRepublic,rock,Oasis,rock,4
OneRepublic,rock,Twenty One Pilots,alternative,1
OneRepublic,rock,Weezer,rock,-1
OneRepublic,rock,Beck,alternative,-1
OneRepublic,rock,Fleetwood Mac,classic rock,-1
OneRepublic,rock,Gorillaz,alternative,1
OneRepublic,rock,Tame Impala,psychedelic rock,1
OneRepublic,rock,Modest Mouse,indie,-1
OneRepublic,rock,Sufjan Stevens,indie,-1
OneRepublic,rock,Childish Gambino,hip-hop,-1
Eminem,rap,Coldplay,rock,12
Eminem,rap,Adele,soul,12
Eminem,rap,Rihanna,pop,11
Eminem,rap,Maroon 5,rock,8
Eminem,rap,Ed Sheeran,acoustic,10
Eminem,rap,Lana Del Rey,indie,11
Eminem,rap,Sia,pop,12
Eminem,rap,Taylor Swift,country,3
Eminem,rap,The Weeknd,rnb,11
Eminem,rap,Radiohead,alternative,11
Eminem,rap,Lady Gaga,pop,2
Eminem,rap,Drake,hip-hop,11
Eminem,rap,Calvin Harris,electronic,11
Eminem,rap,Imagine Dragons,indie,10
Eminem,rap,Katy Perry,pop,5
Eminem,rap,Ariana Grande,pop,4
Eminem,rap,Ellie Goulding,electronic,6
Eminem,rap,Beyoncé,rnb,4
Eminem,rap,Justin Bieber,pop,4
Eminem,rap,Sam Smith,soul,4
Eminem,rap,David Bowie,rock,10
Eminem,rap,Bruno Mars,pop,4
Eminem,rap,OneRepublic,rock,7
Eminem,rap,Justin Timberlake,pop,7
Eminem,rap,Lorde,pop,4
Eminem,rap,The Chainsmokers,electronic,7
Eminem,rap,The Beatles,classic rock,11
Eminem,rap,The xx,indie,8
Eminem,rap,Mariah Carey,pop,1
Eminem,rap,Britney Spears,pop,1
Eminem,rap,Michael Jackson,pop,11
Eminem,rap,Kanye West,hip-hop,5
Eminem,rap,Florence + the Machine,indie,4
Eminem,rap,Linkin Park,rock,9
Eminem,rap,David Guetta,electronic,10
Eminem,rap,Bob Dylan,folk,5
Eminem,rap,Selena Gomez,pop,3
Eminem,rap,Miley Cyrus,pop,1
Eminem,rap,Charlie Puth,pop,2
Eminem,rap,Avicii,electronic,8
Eminem,rap,Shawn Mendes,pop,1
Eminem,rap,Daft Punk,electronic,10
Eminem,rap,Kendrick Lamar,hip-hop,4
Eminem,rap,Major Lazer,electronic,8
Eminem,rap,Pink Floyd,classic rock,8
Eminem,rap,Led Zeppelin,classic rock,8
Eminem,rap,Red Hot Chili Peppers,rock,9
Eminem,rap,Queen,classic rock,10
Eminem,rap,Metallica,metal,6
Eminem,rap,Nirvana,grunge,8
Eminem,rap,U2,rock,5
Eminem,rap,Guns N' Roses,hard rock,3
Eminem,rap,Green Day,punk rock,4
Eminem,rap,The Rolling Stones,classic rock,7
Eminem,rap,Arctic Monkeys,indie rock,6
Eminem,rap,AC/DC,hard rock,1
Eminem,rap,John Mayer,acoustic,2
Eminem,rap,Foo Fighters,rock,3
Eminem,rap,Hans Zimmer,instrumental,2
Eminem,rap,The Doors,classic rock,2
Eminem,rap,Oasis,rock,5
Eminem,rap,Twenty One Pilots,alternative,2
Eminem,rap,Beck,alternative,1
Eminem,rap,Gorillaz,alternative,5
Eminem,rap,Tame Impala,psychedelic rock,2
Eminem,rap,Childish Gambino,hip-hop,1
陳奕迅,c-pop,Pink Floyd,classic rock,-1
陳奕迅,c-pop,Led Zeppelin,classic rock,-1
陳奕迅,c-pop,Red Hot Chili Peppers,rock,-1
陳奕迅,c-pop,A.R. Rahman,bollywood,-1
陳奕迅,c-pop,Queen,classic rock,-1
陳奕迅,c-pop,Metallica,metal,-1
陳奕迅,c-pop,Nirvana,grunge,-1
陳奕迅,c-pop,U2,rock,-1
陳奕迅,c-pop,Guns N' Roses,hard rock,-1
陳奕迅,c-pop,Green Day,punk rock,-1
陳奕迅,c-pop,The Rolling Stones,classic rock,-1
陳奕迅,c-pop,Arctic Monkeys,indie rock,-1
陳奕迅,c-pop,AC/DC,hard rock,-1
陳奕迅,c-pop,John Mayer,acoustic,-1
陳奕迅,c-pop,Foo Fighters,rock,-1
陳奕迅,c-pop,Hans Zimmer,instrumental,-1
陳奕迅,c-pop,The Doors,classic rock,-1
陳奕迅,c-pop,Eagles,grunge,-1
陳奕迅,c-pop,Aerosmith,rock,-1
陳奕迅,c-pop,Oasis,rock,-1
陳奕迅,c-pop,Pearl Jam,grunge,-1
陳奕迅,c-pop,Twenty One Pilots,alternative,-1
陳奕迅,c-pop,Weezer,rock,-1
陳奕迅,c-pop,Beck,alternative,-1
陳奕迅,c-pop,Fleetwood Mac,classic rock,-1
陳奕迅,c-pop,Gorillaz,alternative,-1
陳奕迅,c-pop,Tame Impala,psychedelic rock,-1
陳奕迅,c-pop,Modest Mouse,indie,-1
陳奕迅,c-pop,Sufjan Stevens,indie,-1
陳奕迅,c-pop,Childish Gambino,hip-hop,-1
Justin Timberlake,pop,Coldplay,rock,11
Justin Timberlake,pop,Adele,soul,11
Justin Timberlake,pop,Rihanna,pop,11
Justin Timberlake,pop,Maroon 5,rock,10
Justin Timberlake,pop,Ed Sheeran,acoustic,10
Justin Timberlake,pop,Lana Del Rey,indie,7
Justin Timberlake,pop,Sia,pop,11
Justin Timberlake,pop,Taylor Swift,country,5
Justin Timberlake,pop,The Weeknd,rnb,11
Justin Timberlake,pop,Radiohead,alternative,10
Justin Timberlake,pop,Lady Gaga,pop,4
Justin Timberlake,pop,Drake,hip-hop,10
Justin Timberlake,pop,Calvin Harris,electronic,11
Justin Timberlake,pop,Imagine Dragons,indie,10
Justin Timberlake,pop,Katy Perry,pop,7
Justin Timberlake,pop,Ariana Grande,pop,7
Justin Timberlake,pop,Ellie Goulding,electronic,7
Justin Timberlake,pop,Beyoncé,rnb,6
Justin Timberlake,pop,Justin Bieber,pop,8
Justin Timberlake,pop,Sam Smith,soul,5
Justin Timberlake,pop,David Bowie,rock,7
Justin Timberlake,pop,Bruno Mars,pop,7
Justin Timberlake,pop,OneRepublic,rock,7
Justin Timberlake,pop,Eminem,rap,7
Justin Timberlake,pop,Lorde,pop,6
Justin Timberlake,pop,The Chainsmokers,electronic,7
Justin Timberlake,pop,The Beatles,classic rock,10
Justin Timberlake,pop,The xx,indie,6
Justin Timberlake,pop,Mariah Carey,pop,2
Justin Timberlake,pop,Britney Spears,pop,2
Justin Timberlake,pop,Michael Jackson,pop,9
Justin Timberlake,pop,Kanye West,hip-hop,5
Justin Timberlake,pop,Florence + the Machine,indie,2
Justin Timberlake,pop,Carly Rae Jepsen,pop,1
Justin Timberlake,pop,Linkin Park,rock,7
Justin Timberlake,pop,David Guetta,electronic,8
Justin Timberlake,pop,Bob Dylan,folk,4
Justin Timberlake,pop,Selena Gomez,pop,4
Justin Timberlake,pop,Miley Cyrus,pop,1
Justin Timberlake,pop,Charlie Puth,pop,4
Justin Timberlake,pop,Avicii,electronic,6
Justin Timberlake,pop,Shawn Mendes,pop,2
Justin Timberlake,pop,Daft Punk,electronic,7
Justin Timberlake,pop,Kendrick Lamar,hip-hop,4
Justin Timberlake,pop,Major Lazer,electronic,8
Justin Timberlake,pop,Pink Floyd,classic rock,4
Justin Timberlake,pop,Led Zeppelin,classic rock,4
Justin Timberlake,pop,Red Hot Chili Peppers,rock,6
Justin Timberlake,pop,Queen,classic rock,8
Justin Timberlake,pop,Metallica,metal,2
Justin Timberlake,pop,Nirvana,grunge,4
Justin Timberlake,pop,U2,rock,3
Justin Timberlake,pop,Guns N' Roses,hard rock,2
Justin Timberlake,pop,Green Day,punk rock,3
Justin Timberlake,pop,The Rolling Stones,classic rock,4
Justin Timberlake,pop,Arctic Monkeys,indie rock,5
Justin Timberlake,pop,AC/DC,hard rock,1
Justin Timberlake,pop,John Mayer,acoustic,4
Justin Timberlake,pop,Foo Fighters,rock,3
Justin Timberlake,pop,The Doors,classic rock,1
Justin Timberlake,pop,Oasis,rock,6
Justin Timberlake,pop,Pearl Jam,grunge,1
Justin Timberlake,pop,Twenty One Pilots,alternative,1
Justin Timberlake,pop,Weezer,rock,1
Justin Timberlake,pop,Beck,alternative,1
Justin Timberlake,pop,Fleetwood Mac,classic rock,1
Justin Timberlake,pop,Gorillaz,alternative,2
Justin Timberlake,pop,Tame Impala,psychedelic rock,2
Justin Timberlake,pop,Childish Gambino,hip-hop,1
Lorde,pop,Coldplay,rock,6
Lorde,pop,Adele,soul,6
Lorde,pop,Rihanna,pop,6
Lorde,pop,Maroon 5,rock,5
Lorde,pop,Ed Sheeran,acoustic,5
Lorde,pop,Lana Del Rey,indie,5
Lorde,pop,Sia,pop,6
Lorde,pop,Taylor Swift,country,4
Lorde,pop,The Weeknd,rnb,6
Lorde,pop,Radiohead,alternative,6
Lorde,pop,Lady Gaga,pop,4
Lorde,pop,Drake,hip-hop,6
Lorde,pop,Calvin Harris,electronic,6
Lorde,pop,Imagine Dragons,indie,5
Lorde,pop,Katy Perry,pop,5
Lorde,pop,Ariana Grande,pop,5
Lorde,pop,Ellie Goulding,electronic,4
Lorde,pop,Beyoncé,rnb,5
Lorde,pop,Justin Bieber,pop,5
Lorde,pop,Sam Smith,soul,3
Lorde,pop,David Bowie,rock,4
Lorde,pop,Bruno Mars,pop,4
Lorde,pop,OneRepublic,rock,4
Lorde,pop,Eminem,rap,4
Lorde,pop,Justin Timberlake,pop,6
Lorde,pop,The Chainsmokers,electronic,4
Lorde,pop,The Beatles,classic rock,6
Lorde,pop,The xx,indie,4
Lorde,pop,Mariah Carey,pop,2
Lorde,pop,Britney Spears,pop,2
Lorde,pop,Michael Jackson,pop,5
Lorde,pop,Kanye West,hip-hop,4
Lorde,pop,Florence + the Machine,indie,2
Lorde,pop,Carly Rae Jepsen,pop,1
Lorde,pop,Linkin Park,rock,4
Lorde,pop,David Guetta,electronic,5
Lorde,pop,Bob Dylan,folk,1
Lorde,pop,Selena Gomez,pop,4
Lorde,pop,Miley Cyrus,pop,1
Lorde,pop,Charlie Puth,pop,3
Lorde,pop,Avicii,electronic,3
Lorde,pop,Shawn Mendes,pop,2
Lorde,pop,Daft Punk,electronic,3
Lorde,pop,Kendrick Lamar,hip-hop,2
Lorde,pop,Major Lazer,electronic,5
Lorde,pop,Pink Floyd,classic rock,2
Lorde,pop,Led Zeppelin,classic rock,2
Lorde,pop,Red Hot Chili Peppers,rock,3
Lorde,pop,A.R. Rahman,bollywood,-1
Lorde,pop,Queen,classic rock,4
Lorde,pop,Nirvana,grunge,2
Lorde,pop,Guns N' Roses,hard rock,-1
Lorde,pop,Green Day,punk rock,1
Lorde,pop,The Rolling Stones,classic rock,2
Lorde,pop,Arctic Monkeys,indie rock,2
Lorde,pop,AC/DC,hard rock,-1
Lorde,pop,John Mayer,acoustic,1
Lorde,pop,Foo Fighters,rock,1
Lorde,pop,Hans Zimmer,instrumental,-1
Lorde,pop,The Doors,classic rock,-1
Lorde,pop,Eagles,grunge,-1
Lorde,pop,Aerosmith,rock,-1
Lorde,pop,Oasis,rock,2
Lorde,pop,Twenty One Pilots,alternative,-1
Lorde,pop,Gorillaz,alternative,2
Lorde,pop,Tame Impala,psychedelic rock,1
The Chainsmokers,electronic,Coldplay,rock,9
The Chainsmokers,electronic,Adele,soul,9
The Chainsmokers,electronic,Rihanna,pop,9
The Chainsmokers,electronic,Maroon 5,rock,9
The Chainsmokers,electronic,Ed Sheeran,acoustic,9
The Chainsmokers,electronic,Lana Del Rey,indie,7
The Chainsmokers,electronic,Sia,pop,9
The Chainsmokers,electronic,Taylor Swift,country,5
The Chainsmokers,electronic,The Weeknd,rnb,9
The Chainsmokers,electronic,Radiohead,alternative,9
The Chainsmokers,electronic,Lady Gaga,pop,3
The Chainsmokers,electronic,Drake,hip-hop,9
The Chainsmokers,electronic,Calvin Harris,electronic,9
The Chainsmokers,electronic,Imagine Dragons,indie,8
The Chainsmokers,electronic,Katy Perry,pop,6
The Chainsmokers,electronic,Ariana Grande,pop,5
The Chainsmokers,electronic,Ellie Goulding,electronic,8
The Chainsmokers,electronic,Beyoncé,rnb,3
The Chainsmokers,electronic,Justin Bieber,pop,5
The Chainsmokers,electronic,Sam Smith,soul,5
The Chainsmokers,electronic,David Bowie,rock,6
The Chainsmokers,electronic,Bruno Mars,pop,5
The Chainsmokers,electronic,OneRepublic,rock,9
The Chainsmokers,electronic,Eminem,rap,7
The Chainsmokers,electronic,Justin Timberlake,pop,7
The Chainsmokers,electronic,Lorde,pop,4
The Chainsmokers,electronic,The Beatles,classic rock,9
The Chainsmokers,electronic,The xx,indie,4
The Chainsmokers,electronic,Mariah Carey,pop,2
The Chainsmokers,electronic,Britney Spears,pop,1
The Chainsmokers,electronic,Michael Jackson,pop,7
The Chainsmokers,electronic,Kanye West,hip-hop,3
The Chainsmokers,electronic,Florence + the Machine,indie,2
The Chainsmokers,electronic,Carly Rae Jepsen,pop,1
The Chainsmokers,electronic,Linkin Park,rock,8
The Chainsmokers,electronic,David Guetta,electronic,8
The Chainsmokers,electronic,Bob Dylan,folk,2
The Chainsmokers,electronic,Selena Gomez,pop,4
The Chainsmokers,electronic,Miley Cyrus,pop,1
The Chainsmokers,electronic,Charlie Puth,pop,4
The Chainsmokers,electronic,Avicii,electronic,6
The Chainsmokers,electronic,Shawn Mendes,pop,2
The Chainsmokers,electronic,Daft Punk,electronic,7
The Chainsmokers,electronic,Kendrick Lamar,hip-hop,2
